Brand Name,Date,Week,Branch,Source,Session,Store Type,Region,Net Sales,Discount,Taxes,Gross Sales,Quantity,Orders,Dis %,AOV,AOV Bucket,Discount Bucket
Madno,2025-01-01,WK 1,Hinjewadi,Zomato,,COCO,MH,751.22,418.0,129.07999999999998,1095.0,0,3,38.173515981735164,250.40666666666667,200-300,30%-40%
Frozen Bottle,2025-01-01,WK 1,Hinjewadi Phase 3,In Store,,COCO,MH,4732.0,0.0,851.76,4732.0,0,18,0.0,262.8888888888889,200-300,0%
Frozen Bottle,2025-01-01,WK 1,Hinjewadi Phase 3,Swiggy,,COCO,MH,3397.0299999999997,1059.97,580.86,4287.0,0,10,24.725215768602755,339.703,300-400,20%-30%
Frozen Bottle,2025-01-01,WK 1,Hinjewadi Phase 3,Zomato,,COCO,MH,2314.8,1459.2,416.72,3614.0,0,7,40.37631433314887,330.6857142857143,300-400,40%-50%
Frozen Bottle,2025-01-01,WK 1,ITPL,In Store,,COCO,KA,4415.0,0.0,794.6999999999999,4415.0,0,29,0.0,152.24137931034483,100-200,0%
Frozen Bottle,2025-01-01,WK 1,ITPL,Others,,COCO,KA,682.2,93.8,122.78,756.0,0,2,12.407407407407407,341.1,300-400,10%-20%
Frozen Bottle,2025-01-01,WK 1,ITPL,Swiggy,,COCO,KA,1615.22,286.78,276.34000000000003,1822.0,0,4,15.739846322722281,403.805,400-500,10%-20%
Frozen Bottle,2025-01-01,WK 1,ITPL,Zomato,,COCO,KA,1135.92,437.3,198.32,1479.0,0,5,29.56727518593644,227.18400000000003,200-300,20%-30%
Madno,2025-01-01,WK 1,ITPL,Swiggy,,COCO,KA,557.01,149.99,98.46,697.0,0,1,21.519368723098996,557.01,500-600,20%-30%
Boba Bar,2025-01-01,WK 1,Indiranagar,In Store,,,,1762.0,0.0,317.15999999999997,1762.0,0,5,0.0,352.4,300-400,0%
Boba Bar,2025-01-01,WK 1,Indiranagar,Swiggy,,,,627.0,110.0,109.25999999999999,717.0,0,2,15.341701534170154,313.5,300-400,10%-20%
Boba Bar,2025-01-01,WK 1,Indiranagar,Zomato,,,,378.0,0.0,68.04,358.0,0,1,0.0,378.0,300-400,0%
Frozen Bottle,2025-01-01,WK 1,Indiranagar,In Store,,,,6300.15,109.0,1134.02,6409.15,0,29,1.7006935397049534,217.24655172413793,200-300,1%-10%
Frozen Bottle,2025-01-01,WK 1,Indiranagar,Swiggy,,,,3239.02,651.98,578.9000000000001,3741.0,0,8,17.42796043838546,404.8775,400-500,10%-20%
Frozen Bottle,2025-01-01,WK 1,Indiranagar,Zomato,,,,3354.72,1103.5,597.74,4214.0,0,11,26.18652112007594,304.9745454545454,300-400,20%-30%
Madno,2025-01-01,WK 1,Indiranagar,Zomato,,,,403.32000000000005,39.9,66.44,399.0,0,1,10.0,403.32000000000005,400-500,1%-10%
Frozen Bottle,2025-01-01,WK 1,Indore,In Store,,,,2588.66,1150.34,465.98,3739.0,0,10,30.765980208611925,258.866,200-300,30%-40%
